日期,主力合约,期货价格,现货价格,基差,到期日,剩余天数,期内分红,矫正基差,主力年化基差(%),年化基差(%)
2024-09-20,ic2412,4434.2,4498.3901,-64.1901,2024-12-20,91,6.8383,-57.3518,-5.1138,-5.1138
2024-09-23,ic2412,4443.4,4494.6878,-51.2878,2024-12-20,88,6.8047,-44.4831,-4.1049,-4.1049
2024-09-24,ic2412,4670.6,4689.5964,-18.9964,2024-12-20,87,6.5993,-12.3971,-1.1091,-1.1091
2024-09-25,ic2412,4699.2,4731.4755,-32.2755,2024-12-20,86,6.3038,-25.9717,-2.3297,-2.3297
2024-09-26,ic2412,4970.6,4938.1839,32.4161,2024-12-20,85,6.1105,38.5266,3.3502,3.3502
2024-09-27,ic2412,5401.4,5201.6656,199.7344,2024-12-20,84,5.3866,205.121,17.1349,17.1349
2024-09-30,ic2412,5889.0,5743.217,145.783,2024-12-20,81,5.2286,151.0116,11.8485,11.8485
2024-10-08,ic2412,6060.0,6155.5817,-95.5817,2024-12-20,73,5.2286,-90.3531,-7.3391,-7.3391
2024-10-09,ic2412,5772.0,5735.641,36.359,2024-12-20,72,5.2286,41.5876,3.6757,3.6757
2024-10-10,ic2412,5700.2,5690.8822,9.3178,2024-12-20,71,4.5548,13.8726,1.2532,1.2532
2024-10-11,ic2412,5459.6,5470.8133,-11.2133,2024-12-20,70,4.001,-7.2123,-0.6874,-0.6874
2024-10-14,ic2412,5576.4,5608.153,-31.753,2024-12-20,67,3.9026,-27.8504,-2.7054,-2.7054
2024-10-15,ic2412,5424.6,5472.56,-47.96,2024-12-20,66,3.2935,-44.6665,-4.5138,-4.5138
2024-10-16,ic2412,5442.4,5461.0877,-18.6877,2024-12-20,65,2.5183,-16.1694,-1.6626,-1.6626
2024-10-17,ic2412,5392.4,5418.9883,-26.5883,2024-12-20,64,1.84,-24.7483,-2.6046,-2.6046
2024-10-18,ic2412,5606.2,5640.0198,-33.8198,2024-12-20,63,1.5442,-32.2756,-3.3155,-3.3155
2024-10-21,ic2412,5682.4,5704.225,-21.825,2024-12-20,60,1.2976,-20.5274,-2.1892,-2.1892
2024-10-22,ic2412,5741.4,5753.8497,-12.4497,2024-12-20,59,1.2894,-11.1603,-1.1999,-1.1999
